Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007151,University of Lincoln,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007151,University of Lincoln,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007151,University of Lincoln,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007151,University of Lincoln,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007151,University of Lincoln,C,18,Law,,,,Total income,"11,000","36,523","55,863","46,691","326,842"
10006842,University of Liverpool,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","40,242","35,218","67,126","58,727","411,091"
10006842,University of Liverpool,C,18,Law,,,,UK-based charities (open competitive process),"25,934","28,070","16,953","19,824","138,771"
10006842,University of Liverpool,C,18,Law,,,,UK-based charities (other),0,0,213,152,"1,065"
10006842,University of Liverpool,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"15,245","10,889","76,227"
10006842,University of Liverpool,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10006842,University of Liverpool,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10006842,University of Liverpool,C,18,Law,,,,UK other sources,0,0,"8,637","6,169","43,187"
10006842,University of Liverpool,C,18,Law,,,,EU government bodies,"21,307","9,286","36,575","30,495","213,469"
10006842,University of Liverpool,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10006842,University of Liverpool,C,18,Law,,,,EU (excluding UK) other,0,0,"1,726","1,233","8,632"
10006842,University of Liverpool,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10006842,University of Liverpool,C,18,Law,,,,Non-EU other,0,0,"7,511","5,365","37,558"
10006842,University of Liverpool,C,18,Law,,,,Total income,"87,483","72,574","153,988","132,857","930,000"
10003957,Liverpool John Moores University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","30,000","68,000","5,800","18,142","127,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK-based charities (open competitive process),0,0,"50,400","36,000","252,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK-based charities (other),0,0,"3,400","2,428","17,000"
10003957,Liverpool John Moores University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","33,000","4,000","21,200","20,428","143,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,"UK industry, commerce and public corporations","2,000","7,000",200,"1,428","10,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK other sources,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,EU government bodies,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Non-EU other,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Total income,"65,000","79,000","81,000","78,428","549,000"
10004063,LSE,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","144,796","95,221","180,207","163,007","1,141,052"
10004063,LSE,C,18,Law,,,,UK-based charities (open competitive process),"78,829","85,384","22,383","39,446","276,128"
10004063,LSE,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10004063,LSE,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"5,500","136,479","98,270","687,896"
10004063,LSE,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10004063,LSE,C,18,Law,,,,UK other sources,0,"2,962","2,636","2,306","16,146"
10004063,LSE,C,18,Law,,,,EU government bodies,"109,145","23,842","195,879","158,912","1,112,384"
10004063,LSE,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10004063,LSE,C,18,Law,,,,"EU industry, commerce and public corporations","76,914","15,163",0,"13,153","92,077"
10004063,LSE,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10004063,LSE,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,"9,087","6,491","45,437"
10004063,LSE,C,18,Law,,,,Non-EU industry commerce and public corporations,871,"2,208",0,439,"3,079"
10004063,LSE,C,18,Law,,,,Non-EU other,"24,373","17,853","32,675","29,371","205,603"
10004063,LSE,C,18,Law,,,,Total income,"434,928","248,133","579,348","511,400","3,579,802"
10007798,University of Manchester,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","240,264","100,526","177,012","175,121","1,225,851"
10007798,University of Manchester,C,18,Law,,,,UK-based charities (open competitive process),"98,444","114,677","54,729","69,538","486,767"
10007798,University of Manchester,C,18,Law,,,,UK-based charities (other),0,0,-56,-40,-280
10007798,University of Manchester,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","61,962","26,116","22,454","28,621","200,351"
10007798,University of Manchester,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"26,116","2,430","5,466","38,267"
10007798,University of Manchester,C,18,Law,,,,"UK industry, commerce and public corporations","1,190",0,"20,617","14,897","104,279"
10007798,University of Manchester,C,18,Law,,,,UK other sources,0,0,"6,406","4,576","32,033"
10007798,University of Manchester,C,18,Law,,,,EU government bodies,"180,389","571,334","192,145","244,635","1,712,450"
10007798,University of Manchester,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007798,University of Manchester,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007798,University of Manchester,C,18,Law,,,,EU (excluding UK) other,0,"13,910","32,736","25,370","177,594"
10007798,University of Manchester,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007798,University of Manchester,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007798,University of Manchester,C,18,Law,,,,Non-EU other,0,0,233,166,"1,168"
10007798,University of Manchester,C,18,Law,,,,Total income,"582,249","852,679","508,710","568,354","3,978,480"
10004351,Middlesex University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,803","5,451","61,146","44,712","312,984"
10004351,Middlesex University,C,18,Law,,,,UK-based charities (open competitive process),"20,476","14,080","22,771","21,202","148,415"
10004351,Middlesex University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10004351,Middlesex University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"5,838","7,576","6,246","43,722"
10004351,Middlesex University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004351,Middlesex University,C,18,Law,,,,"UK industry, commerce and public corporations","99,066","98,648","2,196","29,813","208,694"
10004351,Middlesex University,C,18,Law,,,,UK other sources,"96,098","135,146",0,"33,034","231,244"
10004351,Middlesex University,C,18,Law,,,,EU government bodies,0,"130,560","227,429","181,101","1,267,708"
10004351,Middlesex University,C,18,Law,,,,EU-based charities (open competitive process),0,0,"29,253","20,895","146,269"
10004351,Middlesex University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004351,Middlesex University,C,18,Law,,,,EU (excluding UK) other,"114,384","76,734","4,312","30,382","212,679"
10004351,Middlesex University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004351,Middlesex University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004351,Middlesex University,C,18,Law,,,,Non-EU other,"225,058","108,302","453,016","371,206","2,598,442"
10004351,Middlesex University,C,18,Law,,,,Total income,"556,885","574,759","807,702","738,593","5,170,157"
10007799,University of Newcastle,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","8,633","3,255","69,526","51,360","359,521"
10007799,University of Newcastle,C,18,Law,,,,UK-based charities (open competitive process),-93,"2,041","26,383","19,123","133,864"
10007799,University of Newcastle,C,18,Law,,,,UK-based charities (other),0,0,553,395,"2,768"
10007799,University of Newcastle,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"1,000",714,"5,000"
10007799,University of Newcastle,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"29,700",302,"4,458","31,211"
10007799,University of Newcastle,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,UK other sources,0,0,"1,352",965,"6,760"
10007799,University of Newcastle,C,18,Law,,,,EU government bodies,0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,EU (excluding UK) other,0,0,"2,485","1,775","12,425"
10007799,University of Newcastle,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007799,University of Newcastle,C,18,Law,,,,Total income,"8,540","34,996","101,602","78,792","551,549"
10001282,University of Northumbria,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,143","4,727","9,342","7,654","53,580"
10001282,University of Northumbria,C,18,Law,,,,UK-based charities (open competitive process),"7,507",61,"7,478","6,422","44,958"
10001282,University of Northumbria,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10001282,University of Northumbria,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","39,121","7,163","8,021","12,341","86,390"
10001282,University of Northumbria,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001282,University of Northumbria,C,18,Law,,,,"UK industry, commerce and public corporations",0,"5,733","1,910","2,183","15,286"
10001282,University of Northumbria,C,18,Law,,,,UK other sources,972,"4,837","-1,054",76,535
10001282,University of Northumbria,C,18,Law,,,,EU government bodies,"94,826","174,677","43,887","69,848","488,940"
10001282,University of Northumbria,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,"3,364","2,402","16,820"
10001282,University of Northumbria,C,18,Law,,,,EU (excluding UK) other,0,"2,300",0,328,"2,300"
10001282,University of Northumbria,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10001282,University of Northumbria,C,18,Law,,,,Non-EU other,0,0,"9,352","6,680","46,763"
10001282,University of Northumbria,C,18,Law,,,,Total income,"144,569","199,498","82,301","107,938","755,572"
10004797,Nottingham Trent University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"9,147","6,534","45,739"
10004797,Nottingham Trent University,C,18,Law,,,,UK-based charities (open competitive process),0,0,"13,948","9,962","69,740"
10004797,Nottingham Trent University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10004797,Nottingham Trent University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"1,800","1,285","9,000"
10004797,Nottingham Trent University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004797,Nottingham Trent University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10004797,Nottingham Trent University,C,18,Law,,,,UK other sources,"51,855","3,330","38,871","35,649","249,543"
10004797,Nottingham Trent University,C,18,Law,,,,EU government bodies,0,0,0,0,0
10004797,Nottingham Trent University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,"3,800","2,714","19,000"
10004797,Nottingham Trent University,C,18,Law,,,,EU (excluding UK) other,"3,423","13,538","2,000","3,851","26,961"
10004797,Nottingham Trent University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,"5,197","3,712","25,987"
10004797,Nottingham Trent University,C,18,Law,,,,Non-EU other,0,0,"26,533","18,952","132,669"
10004797,Nottingham Trent University,C,18,Law,,,,Total income,"55,278","16,868","101,298","82,662","578,639"
10007154,University of Nottingham,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","12,270","48,745","80,325","66,091","462,642"
10007154,University of Nottingham,C,18,Law,,,,UK-based charities (open competitive process),"41,525","87,714","32,221","41,478","290,347"
10007154,University of Nottingham,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","28,016","22,934","24,010","24,429","171,004"
10007154,University of Nottingham,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,"UK industry, commerce and public corporations",106,153,468,371,"2,599"
10007154,University of Nottingham,C,18,Law,,,,UK other sources,0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,EU government bodies,"284,532","327,949","148,466","193,544","1,354,812"
10007154,University of Nottingham,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,"EU industry, commerce and public corporations",0,"6,900",0,985,"6,900"
10007154,University of Nottingham,C,18,Law,,,,EU (excluding UK) other,0,0,"15,559","11,114","77,798"
10007154,University of Nottingham,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007154,University of Nottingham,C,18,Law,,,,Total income,"366,449","494,395","301,051","338,014","2,366,102"
10007773,Open University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007773,Open University,C,18,Law,,,,UK-based charities (open competitive process),0,0,0,0,0
10007773,Open University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007773,Open University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007773,Open University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007773,Open University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,"1,200",857,"6,000"
10007773,Open University,C,18,Law,,,,UK other sources,0,0,0,0,0
10007773,Open University,C,18,Law,,,,EU government bodies,0,0,0,0,0
10007773,Open University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007773,Open University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007773,Open University,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007773,Open University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007773,Open University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007773,Open University,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007773,Open University,C,18,Law,,,,Total income,0,0,"1,200",857,"6,000"
10007774,University of Oxford,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","544,194","581,692","841,038","761,582","5,331,080"
10007774,University of Oxford,C,18,Law,,,,UK-based charities (open competitive process),"270,774","296,458","168,774","201,586","1,411,104"
10007774,University of Oxford,C,18,Law,,,,UK-based charities (other),"25,585","18,004","39,108","34,161","239,130"
10007774,University of Oxford,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","86,739","7,082","22,933","29,784","208,489"
10007774,University of Oxford,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,"337,870","7,154","53,377","373,642"
10007774,University of Oxford,C,18,Law,,,,"UK industry, commerce and public corporations","217,099","17,525","23,098","50,016","350,118"
10007774,University of Oxford,C,18,Law,,,,UK other sources,"61,054","36,659","70,201","64,103","448,722"
10007774,University of Oxford,C,18,Law,,,,EU government bodies,"432,747","457,754","444,781","444,915","3,114,409"
10007774,University of Oxford,C,18,Law,,,,EU-based charities (open competitive process),0,0,992,708,"4,962"
10007774,University of Oxford,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,"8,618","6,155","43,091"
10007774,University of Oxford,C,18,Law,,,,EU (excluding UK) other,"224,955","225,699","231,493","229,731","1,608,123"
10007774,University of Oxford,C,18,Law,,,,Non-EU-based charities (open competitive process),"3,777","14,726","47,688","36,706","256,946"
10007774,University of Oxford,C,18,Law,,,,Non-EU industry commerce and public corporations,"127,954","129,352","70,909","87,407","611,851"
10007774,University of Oxford,C,18,Law,,,,Non-EU other,"323,732","350,892","191,703","233,305","1,633,139"
10007774,University of Oxford,C,18,Law,,,,Total income,"2,318,610","2,473,713","2,168,496","2,233,543","15,634,806"
10004930,Oxford Brookes University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,386,276,"1,932"
10004930,Oxford Brookes University,C,18,Law,,,,UK-based charities (open competitive process),0,"7,145",0,"1,020","7,145"
10004930,Oxford Brookes University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,407,290,"2,036"
10004930,Oxford Brookes University,C,18,Law,,,,UK other sources,0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,EU government bodies,0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,Non-EU other,0,0,0,0,0
10004930,Oxford Brookes University,C,18,Law,,,,Total income,0,"7,145",793,"1,587","11,113"
10007801,University of Plymouth,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,UK-based charities (open competitive process),0,"11,250","10,843","9,352","65,466"
10007801,University of Plymouth,C,18,Law,,,,UK-based charities (other),0,0,"9,286","6,633","46,433"
10007801,University of Plymouth,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","8,979",0,"5,900","5,497","38,480"
10007801,University of Plymouth,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,100,71,500
10007801,University of Plymouth,C,18,Law,,,,UK other sources,0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,EU government bodies,0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007801,University of Plymouth,C,18,Law,,,,Total income,"8,979","11,250","26,130","21,554","150,879"
10007155,University of Portsmouth,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,UK-based charities (open competitive process),"9,503","2,508",0,"1,715","12,011"
10007155,University of Portsmouth,C,18,Law,,,,UK-based charities (other),0,0,75,53,375
10007155,University of Portsmouth,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,"1,000",714,"5,000"
10007155,University of Portsmouth,C,18,Law,,,,UK other sources,0,"1,932",293,485,"3,400"
10007155,University of Portsmouth,C,18,Law,,,,EU government bodies,0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,Non-EU other,0,0,0,0,0
10007155,University of Portsmouth,C,18,Law,,,,Total income,"9,503","4,440","1,368","2,969","20,786"
10007775,Queen Mary University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","-7,000","249,000","517,994","404,567","2,831,972"
10007775,Queen Mary University,C,18,Law,,,,UK-based charities (open competitive process),"102,000","45,000","122,129","108,235","757,649"
10007775,Queen Mary University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10007775,Queen Mary University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"7,800","5,571","39,000"
10007775,Queen Mary University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007775,Queen Mary University,C,18,Law,,,,"UK industry, commerce and public corporations","1,000","17,000","39,604","30,860","216,022"
10007775,Queen Mary University,C,18,Law,,,,UK other sources,0,"1,000","2,200","1,714","12,000"
10007775,Queen Mary University,C,18,Law,,,,EU government bodies,"590,000","227,000","359,839","373,742","2,616,196"
10007775,Queen Mary University,C,18,Law,,,,EU-based charities (open competitive process),0,0,"5,642","4,030","28,212"
10007775,Queen Mary University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007775,Queen Mary University,C,18,Law,,,,EU (excluding UK) other,"-1,000","22,000","75,414","56,867","398,073"
10007775,Queen Mary University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,"28,200","20,142","141,000"
10007775,Queen Mary University,C,18,Law,,,,Non-EU industry commerce and public corporations,"79,000","129,000","288,069","235,478","1,648,348"
10007775,Queen Mary University,C,18,Law,,,,Non-EU other,"3,000","34,000","53,823","43,731","306,117"
10007775,Queen Mary University,C,18,Law,,,,Total income,"767,000","724,000","1,500,717","1,284,941","8,994,589"
10005343,Queen's University Belfast,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","180,984","276,873","461,107","394,770","2,763,392"
10005343,Queen's University Belfast,C,18,Law,,,,UK-based charities (open competitive process),"69,619","11,011","60,804","54,950","384,650"
10005343,Queen's University Belfast,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","256,537","278,854","333,325","314,574","2,202,019"
10005343,Queen's University Belfast,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,UK other sources,736,0,"13,749","9,926","69,485"
10005343,Queen's University Belfast,C,18,Law,,,,EU government bodies,"4,425","22,381","52,479","41,314","289,204"
10005343,Queen's University Belfast,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,"EU industry, commerce and public corporations",0,"9,423","3,027","3,508","24,561"
10005343,Queen's University Belfast,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10005343,Queen's University Belfast,C,18,Law,,,,Non-EU other,"28,286","23,419","7,443","12,702","88,920"
10005343,Queen's University Belfast,C,18,Law,,,,Total income,"540,587","621,961","931,936","831,747","5,822,231"
10007802,University of Reading,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","51,894","6,821","7,001","13,388","93,722"
10007802,University of Reading,C,18,Law,,,,UK-based charities (open competitive process),0,0,"1,917","1,369","9,587"
10007802,University of Reading,C,18,Law,,,,UK-based charities (other),0,0,125,89,626
10007802,University of Reading,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"2,000","1,428","10,000"
10007802,University of Reading,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007802,University of Reading,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007802,University of Reading,C,18,Law,,,,UK other sources,"38,453","42,571",637,"12,030","84,212"
10007802,University of Reading,C,18,Law,,,,EU government bodies,0,0,"13,026","9,304","65,134"
10007802,University of Reading,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10007802,University of Reading,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007802,University of Reading,C,18,Law,,,,EU (excluding UK) other,0,0,"1,637","1,169","8,189"
10007802,University of Reading,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,"1,556","1,111","7,781"
10007802,University of Reading,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007802,University of Reading,C,18,Law,,,,Non-EU other,0,0,"5,291","3,779","26,457"
10007802,University of Reading,C,18,Law,,,,Total income,"90,347","49,392","33,193","43,672","305,708"
10007780,School of Oriental and African Studies,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","93,497","20,089","57,259","57,126","399,883"
10007780,School of Oriental and African Studies,C,18,Law,,,,UK-based charities (open competitive process),"7,133",415,"19,399","14,934","104,544"
10007780,School of Oriental and African Studies,C,18,Law,,,,UK-based charities (other),"5,492","2,447",0,"1,134","7,939"
10007780,School of Oriental and African Studies,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","15,426","13,762","1,331","5,120","35,843"
10007780,School of Oriental and African Studies,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007780,School of Oriental and African Studies,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007780,School of Oriental and African Studies,C,18,Law,,,,UK other sources,0,0,0,0,0
10007780,School of Oriental and African Studies,C,18,Law,,,,EU government bodies,0,0,"34,812","24,865","174,060"
10007780,School of Oriental and African Studies,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
