Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10003861,Leeds Beckett University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"49,393","35,281","246,968"
10003861,Leeds Beckett University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003861,Leeds Beckett University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003861,Leeds Beckett University,B,11,Computer Science and Informatics,,,,Non-EU other,"8,000",0,0,"1,142","8,000"
10003861,Leeds Beckett University,B,11,Computer Science and Informatics,,,,Total income,"16,000","67,000","313,405","235,718","1,650,026"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","88,326","104,857","83,637","87,338","611,369"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"42,370","5,213",-229,"6,633","46,435"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","6,000","26,627","98,968","75,352","527,468"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"57,982","3,895","11,065","77,458"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","43,980","27,381","24,713","27,847","194,929"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,EU government bodies,"232,969","214,855","387,615","340,843","2,385,903"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"13,974",0,0,"1,996","13,974"
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007796,University of Leicester,B,11,Computer Science and Informatics,,,,Total income,"427,619","436,915","598,600","551,076","3,857,536"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","38,037","320,440","433,692","360,991","2,526,940"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"1,570","23,364","25,364","21,679","151,754"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"2,400","1,714","12,000"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","220,000","157,000","319,299","281,927","1,973,495"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","41,000","50,000","30,075","34,482","241,377"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"2,452","1,751","12,262"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,EU government bodies,"541,000","670,000","791,970","738,692","5,170,850"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"15,459","11,042","77,298"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"18,000","12,857","90,000"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,Non-EU other,"1,000","5,000","2,400","2,571","18,000"
10007151,University of Lincoln,B,11,Computer Science and Informatics,,,,Total income,"842,607","1,225,804","1,641,113","1,467,710","10,273,976"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","637,821","844,905","1,242,708","1,099,466","7,696,266"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),536,"10,064","161,689","117,006","819,046"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"3,441","2,458","17,208"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","139,472","156,919","327,263","276,101","1,932,708"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"131,680","1,521","19,898","139,289"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","113,791","137,764","196,712","176,445","1,235,118"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,UK other sources,"-4,525",0,"12,640","8,382","58,678"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,EU government bodies,"18,969","33,504","33,468","31,402","219,814"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"7,999","5,714","39,999"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"12,767","9,119","63,837"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,625,446,"3,125"
10006842,University of Liverpool,B,11,Computer Science and Informatics,,,,Total income,"906,064","1,314,836","2,000,837","1,746,441","12,225,088"
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"16,000",800,"2,857","20,000"
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"4,200","3,000","21,000"
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"1,000","3,400","2,571","18,000"
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,UK other sources,0,"3,000",0,428,"3,000"
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,EU government bodies,"9,000","2,000","1,600","2,714","19,000"
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10003956,Liverpool Hope University,B,11,Computer Science and Informatics,,,,Total income,"9,000","22,000","10,000","11,571","81,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"199,935","142,811","999,678"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"2,000","1,000","2,400","2,142","15,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"3,400","2,428","17,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","14,000","34,000","228,530","170,093","1,190,654"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"4,000","2,857","20,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"15,000","45,600","34,714","243,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,EU government bodies,"105,000","166,000","257,800","222,857","1,560,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,Non-EU other,"14,000","12,000","70,600","54,142","379,000"
10003957,Liverpool John Moores University,B,11,Computer Science and Informatics,,,,Total income,"135,000","228,000","812,266","632,047","4,424,332"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","35,000","20,000",0,"7,857","55,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"34,800","24,857","174,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","2,000","2,000","63,800","46,142","323,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","34,000","63,000","43,400","44,857","314,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,UK other sources,0,"1,000",0,142,"1,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,EU government bodies,"1,000","3,000","1,600","1,714","12,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","1,000","3,000","2,200","2,142","15,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"17,200","12,285","86,000"
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10004048,London Metropolitan University,B,11,Computer Science and Informatics,,,,Total income,"73,000","92,000","163,000","140,000","980,000"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","91,063","69,277","94,850","90,655","634,590"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"13,685","2,637","18,866","15,808","110,656"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"7,990","5,707","39,951"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","28,539","43,373","230,596","174,984","1,224,893"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,"4,400","3,142","22,000"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","16,947","62,700","14,756","21,918","153,430"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,UK other sources,"2,999","2,933",435,"1,158","8,109"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,EU government bodies,"7,640","71,963","31,090","33,579","235,053"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"24,625","12,474","4,548","8,548","59,840"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"43,574","71,134","60,223","59,403","415,826"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,Non-EU other,"16,909",101,503,"2,789","19,529"
10004113,Loughborough University,B,11,Computer Science and Informatics,,,,Total income,"245,981","336,592","468,260","417,696","2,923,877"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,120,193","3,482,393","3,983,191","3,931,220","27,518,542"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"87,982","188,443","244,550","214,168","1,499,176"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,UK-based charities (other),"160,914","259,233","70,562","110,422","772,959"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","197,473","329,986","572,316","484,149","3,389,043"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"589,113","61,450","128,052","896,367"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","345,786","364,739","584,928","519,309","3,635,168"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,UK other sources,0,0,"6,073","4,338","30,369"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,EU government bodies,"2,101,419","1,671,838","2,839,064","2,566,940","17,968,580"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","32,946","67,013","74,717","67,649","473,546"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"65,545","46,818","327,726"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),"8,817",0,0,"1,259","8,817"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"77,443","109,365","35,603","52,117","364,824"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,Non-EU other,"19,555","151,453","276,945","222,248","1,555,736"
10007798,University of Manchester,B,11,Computer Science and Informatics,,,,Total income,"7,152,528","7,213,576","8,814,949","8,348,693","58,440,853"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","58,892","202,677","98,438","107,680","753,760"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,420,300,"2,103"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","12,672","162,628","294,899","235,685","1,649,799"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"56,250",0,"8,035","56,250"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"27,373","110,987","83,186","582,308"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,UK other sources,"8,000",0,475,"1,482","10,375"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,EU government bodies,"63,204","20,304","88,825","75,376","527,634"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,55,39,276
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,142,101,710
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"1,003",716,"5,016"
10004180,Manchester Metropolitan University,B,11,Computer Science and Informatics,,,,Total income,"142,768","469,232","595,246","512,604","3,588,231"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","26,401","108,821","207,400","167,460","1,172,225"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"11,663",76,"34,931","26,627","186,394"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","76,161","84,688","139,341","122,508","857,558"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","18,901","77,602","130,110","106,722","747,054"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,EU government bodies,"277,305","919,002","518,074","540,954","3,786,681"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,Non-EU other,0,"16,915","11,470","10,609","74,266"
10004351,Middlesex University,B,11,Computer Science and Informatics,,,,Total income,"410,431","1,207,104","1,041,328","974,882","6,824,178"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,489,763","3,373,637","3,367,023","3,385,502","23,698,515"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"153,470","169,767","251,070","225,512","1,578,589"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"1,916","1,368","9,581"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","560,432","412,609","347,678","387,347","2,711,433"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"1,955,411","19,891","293,552","2,054,870"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","73,869","230,027","149,430","150,149","1,051,048"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK other sources,"22,081","7,995","29,176","25,137","175,960"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,EU government bodies,"921,012","963,541","700,171","769,344","5,385,412"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,"11,022","2,611","3,439","24,077"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"-1,797",0,"29,182","20,587","144,115"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"13,484","4,430","17,544","15,090","105,635"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Non-EU other,"33,160","88,061","55,678","57,087","399,613"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Total income,"5,265,474","7,216,500","4,971,374","5,334,121","37,338,848"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","56,811","184,839","319,546","262,769","1,839,383"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"11,033","7,881","55,168"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","1,732","5,990","110,347","79,922","559,460"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"22,227","41,045","32,493","227,454"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK other sources,0,610,"51,802","37,088","259,620"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,"23,944","17,103","119,723"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"8,307","5,933","41,537"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Non-EU other,"-12,208","28,147","52,879","40,047","280,335"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Total income,"46,335","241,813","618,906","483,240","3,382,680"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"15,400","11,000","77,004"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"23,795","16,996","118,975"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","111,727","217,757","42,178","77,196","540,378"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","9,359",0,10,"1,344","9,412"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,UK other sources,"31,574",197,"8,898","10,894","76,263"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,EU government bodies,"158,223","28,413","307,630","246,398","1,724,790"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"96,420","137,187","49,648","68,835","481,849"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Non-EU other,"6,962","3,305","5,014","5,048","35,337"
10004797,Nottingham Trent University,B,11,Computer Science and Informatics,,,,Total income,"414,265","386,859","452,576","437,715","3,064,008"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,234,083","3,437,256","3,243,852","3,270,085","22,890,600"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"50,385","64,712","63,496","61,797","432,581"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","74,193","61,998","277,376","217,581","1,523,073"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"464,302","26,710","85,407","597,854"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","121,043","246,331","385,942","328,155","2,297,086"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,UK other sources,"8,241","5,370","6,629","6,679","46,756"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,EU government bodies,"311,853","461,307","592,916","533,963","3,737,743"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","7,960","26,460","4,384","8,049","56,344"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"5,284","23,511","4,305","7,189","50,323"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,Non-EU other,"79,082","36,675","254,981","198,666","1,390,666"
10007154,University of Nottingham,B,11,Computer Science and Informatics,,,,Total income,"3,892,124","4,827,922","4,860,596","4,717,575","33,023,026"
10007773,Open University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","252,240","517,838","538,600","494,725","3,463,079"
10007773,Open University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"-1,341","24,327","19,414","17,151","120,057"
10007773,Open University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007773,Open University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","550,047","941,613","719,269","726,857","5,088,005"
10007773,Open University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"113,350",0,"16,192","113,350"
10007773,Open University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",683,"79,006","97,507","81,032","567,226"
10007773,Open University,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
