Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007799,University of Newcastle,A,5,Biological Sciences,,,,UK-based charities (open competitive process),"2,088,230","2,494,365","3,063,700","2,843,013","19,901,096"
10007799,University of Newcastle,A,5,Biological Sciences,,,,UK-based charities (other),"53,600","84,125","90,747","84,494","591,460"
10007799,University of Newcastle,A,5,Biological Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities","142,307","204,135","213,050","201,670","1,411,696"
10007799,University of Newcastle,A,5,Biological Sciences,,,,Health research funding bodies,0,0,0,0,0
10007799,University of Newcastle,A,5,Biological Sciences,,,,UK central government tax credits for research and development expenditure,0,"1,451,389","14,764","217,887","1,525,211"
10007799,University of Newcastle,A,5,Biological Sciences,,,,"UK industry, commerce and public corporations","130,217","75,653","87,667","92,029","644,209"
10007799,University of Newcastle,A,5,Biological Sciences,,,,UK other sources,"162,637","12,636","40,299","53,824","376,769"
10007799,University of Newcastle,A,5,Biological Sciences,,,,EU government bodies,"2,026,829","2,032,443","1,272,799","1,489,038","10,423,271"
10007799,University of Newcastle,A,5,Biological Sciences,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,A,5,Biological Sciences,,,,"EU industry, commerce and public corporations","27,998","109,511","69,112","69,009","483,069"
10007799,University of Newcastle,A,5,Biological Sciences,,,,EU (excluding UK) other,"85,357","105,808","111,096","106,663","746,646"
10007799,University of Newcastle,A,5,Biological Sciences,,,,Non-EU-based charities (open competitive process),"1,387","114,694","42,128","46,674","326,721"
10007799,University of Newcastle,A,5,Biological Sciences,,,,Non-EU industry commerce and public corporations,"14,542","106,673","54,223","56,047","392,332"
10007799,University of Newcastle,A,5,Biological Sciences,,,,Non-EU other,"81,021","112,853","104,740","102,510","717,576"
10007799,University of Newcastle,A,5,Biological Sciences,,,,Total income,"8,362,846","9,961,606","8,110,907","8,411,284","58,878,989"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","445,422","872,553","1,353,798","1,155,281","8,086,967"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK-based charities (open competitive process),"72,177","52,493","177,261","144,425","1,010,976"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK-based charities (other),0,"1,284","4,401","3,327","23,290"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,"UK central government bodies/local authorities, health and hospital authorities","666,711","640,467","705,139","690,410","4,832,873"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,Health research funding bodies,"21,909","26,797","24,171","24,223","169,564"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK central government tax credits for research and development expenditure,0,"398,484","4,053","59,821","418,752"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,"UK industry, commerce and public corporations","133,538","251,510","301,755","270,546","1,893,827"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,UK other sources,"387,051","255,201","173,086","215,383","1,507,682"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU government bodies,"885,699","641,103","791,440","783,429","5,484,005"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,"EU industry, commerce and public corporations","24,521","110,173","16,003","30,672","214,710"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU (excluding UK) other,0,0,"2,929","2,092","14,648"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU industry commerce and public corporations,"25,668","13,787",362,"5,895","41,268"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU other,"22,948","38,022","84,075","68,764","481,348"
10007799,University of Newcastle,A,6,"Agriculture, Food and Veterinary Sciences",,,,Total income,"2,685,644","3,301,874","3,638,478","3,454,272","24,179,910"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","882,295","1,015,193","914,082","923,986","6,467,902"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,UK-based charities (open competitive process),"111,434","75,482","67,229","74,723","523,064"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,UK-based charities (other),0,"5,134",-71,682,"4,776"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities","145,585","172,823","277,419","243,643","1,705,506"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,UK central government tax credits for research and development expenditure,0,"276,092","2,808","41,447","290,135"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,"UK industry, commerce and public corporations","148,956","195,602","128,683","141,139","987,977"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,UK other sources,"53,276","70,651","76,085","72,050","504,353"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,EU government bodies,"535,221","403,402","426,926","439,036","3,073,257"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,"EU industry, commerce and public corporations","33,797","14,668","54,700","45,995","321,967"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,EU (excluding UK) other,"55,812","3,036",766,"8,954","62,681"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,Non-EU-based charities (open competitive process),"13,175",-612,"11,430","9,959","69,715"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,Non-EU industry commerce and public corporations,"83,910","199,414","114,253","122,084","854,593"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,Non-EU other,"170,969","192,053","286,738","256,673","1,796,715"
10007799,University of Newcastle,B,7,Earth Systems and Environmental Sciences,,,,Total income,"2,234,430","2,622,938","2,361,054","2,380,377","16,662,641"
10007799,University of Newcastle,B,8,Chemistry,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","436,763","226,526","655,371","562,878","3,940,148"
10007799,University of Newcastle,B,8,Chemistry,,,,UK-based charities (open competitive process),"301,377","197,372","110,945","150,496","1,053,475"
10007799,University of Newcastle,B,8,Chemistry,,,,UK-based charities (other),"24,164","74,322","507,775","376,765","2,637,361"
10007799,University of Newcastle,B,8,Chemistry,,,,"UK central government bodies/local authorities, health and hospital authorities","141,078","152,510","27,063","61,271","428,903"
10007799,University of Newcastle,B,8,Chemistry,,,,UK central government tax credits for research and development expenditure,0,"402,882","4,098","60,482","423,374"
10007799,University of Newcastle,B,8,Chemistry,,,,"UK industry, commerce and public corporations","448,635","433,964","379,297","397,012","2,779,086"
10007799,University of Newcastle,B,8,Chemistry,,,,UK other sources,0,"1,677","2,688","2,159","15,117"
10007799,University of Newcastle,B,8,Chemistry,,,,EU government bodies,"354,685","521,522","530,057","503,785","3,526,496"
10007799,University of Newcastle,B,8,Chemistry,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,8,Chemistry,,,,"EU industry, commerce and public corporations",250,"8,761","106,858","77,615","543,305"
10007799,University of Newcastle,B,8,Chemistry,,,,EU (excluding UK) other,"153,941","116,143","31,603","61,157","428,101"
10007799,University of Newcastle,B,8,Chemistry,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,8,Chemistry,,,,Non-EU industry commerce and public corporations,0,"18,359","15,792","13,902","97,319"
10007799,University of Newcastle,B,8,Chemistry,,,,Non-EU other,0,0,"6,160","4,400","30,802"
10007799,University of Newcastle,B,8,Chemistry,,,,Total income,"1,860,893","2,154,038","2,377,711","2,271,926","15,903,487"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","473,852","605,765","881,704","784,020","5,488,141"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,UK-based charities (open competitive process),"113,028","42,520","129,923","115,023","805,167"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,UK-based charities (other),0,850,180,250,"1,750"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities","46,850","81,375","57,996","59,744","418,208"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,UK central government tax credits for research and development expenditure,0,"263,251","2,678","39,520","276,641"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,"UK industry, commerce and public corporations","641,031","79,068","49,666","138,347","968,431"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,UK other sources,"72,390","41,099","39,535","44,452","311,168"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,EU government bodies,"33,786","35,561","38,647","37,512","262,584"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,"EU industry, commerce and public corporations",484,0,216,223,"1,567"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,EU (excluding UK) other,0,0,0,0,0
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,Non-EU-based charities (open competitive process),"6,829",0,0,975,"6,829"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,Non-EU industry commerce and public corporations,"2,433","16,520","2,049","4,171","29,200"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,Non-EU other,0,"2,909",0,415,"2,909"
10007799,University of Newcastle,B,10,Mathematical Sciences,,,,Total income,"1,390,683","1,168,918","1,202,598","1,224,656","8,572,595"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,489,763","3,373,637","3,367,023","3,385,502","23,698,515"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"153,470","169,767","251,070","225,512","1,578,589"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"1,916","1,368","9,581"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","560,432","412,609","347,678","387,347","2,711,433"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,"1,955,411","19,891","293,552","2,054,870"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","73,869","230,027","149,430","150,149","1,051,048"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,UK other sources,"22,081","7,995","29,176","25,137","175,960"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,EU government bodies,"921,012","963,541","700,171","769,344","5,385,412"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,"11,022","2,611","3,439","24,077"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"-1,797",0,"29,182","20,587","144,115"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"13,484","4,430","17,544","15,090","105,635"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Non-EU other,"33,160","88,061","55,678","57,087","399,613"
10007799,University of Newcastle,B,11,Computer Science and Informatics,,,,Total income,"5,265,474","7,216,500","4,971,374","5,334,121","37,338,848"
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,0,0,0,0,0
10007832,Newman University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,636","3,818",0,"1,064","7,454"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,UK-based charities (open competitive process),"-6,000","192,000","10,800","34,285","240,000"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,UK-based charities (other),0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,"UK central government bodies/local authorities, health and hospital authorities","188,000","287,000","41,800","97,714","684,000"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,Health research funding bodies,0,0,"4,571","3,265","22,858"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,"UK industry, commerce and public corporations","10,000","4,000","3,000","4,142","29,000"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,UK other sources,"157,909",727,"6,400","27,233","190,636"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,EU government bodies,0,0,"-24,541","-17,529","-122,706"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,EU-based charities (open competitive process),0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,EU (excluding UK) other,0,"3,454","-4,800","-2,935","-20,546"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,Non-EU other,"3,000",0,200,571,"4,000"
10007138,University of Northampton,A,2,"Public Health, Health Services and Primary Care",,,,Total income,"356,545","490,999","37,430","147,813","1,034,696"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,636","1,818","21,400","16,064","112,454"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),0,0,"71,200","50,857","356,000"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"78,200","55,857","391,000"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations",0,0,"2,600","1,857","13,000"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,"1,909",727,"53,200","38,376","268,636"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,0,0,"35,800","25,571","179,000"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,0,"3,454","-13,600","-9,220","-64,546"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,0,"11,189","15,287","12,518","87,626"
10007138,University of Northampton,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,"5,545","17,188","264,087","191,881","1,343,170"
10007138,University of Northampton,A,5,Biological Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"1,818",0,259,"1,818"
10007138,University of Northampton,A,5,Biological Sciences,,,,UK-based charities (open competitive process),"3,636",0,"12,231","9,256","64,795"
10007138,University of Northampton,A,5,Biological Sciences,,,,UK-based charities (other),0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,Health research funding bodies,0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,UK other sources,"1,909",727,0,376,"2,636"
10007138,University of Northampton,A,5,Biological Sciences,,,,EU government bodies,0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,EU-based charities (open competitive process),0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,EU (excluding UK) other,0,"3,454",0,493,"3,454"
10007138,University of Northampton,A,5,Biological Sciences,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,Non-EU other,0,0,0,0,0
10007138,University of Northampton,A,5,Biological Sciences,,,,Total income,"5,545","5,999","12,231","10,386","72,703"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","132,080","334,061","245,467","241,925","1,693,476"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"138,534","75,953","216,707","185,432","1,298,026"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),"20,825","31,550","14,757","18,023","126,161"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","207,693","479,559","565,921","502,408","3,516,859"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,0,0,0,0,0
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations","308,881","56,147","53,700","90,504","633,531"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,"101,255","20,660","176,761","143,674","1,005,723"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"219,213","166,303","125,970","145,052","1,015,369"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations","61,614","64,346","86,492","79,774","558,424"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,"8,884","17,045","-3,439","1,247","8,732"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,"-2,431","19,084","42,468","32,713","228,996"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"8,733","14,454","12,828","12,475","87,327"
10001282,University of Northumbria,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"1,205,281","1,279,162","1,537,636","1,453,232","10,172,624"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","338,431","170,060","192,309","210,005","1,470,038"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),"25,021","43,962","10,318","17,225","120,576"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),0,0,163,116,818
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities","46,386","121,801","96,320","92,827","649,791"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,0,0,0
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations","151,114","44,853","62,300","72,495","507,469"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,"77,359","3,592","-7,835","5,968","41,776"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,"55,672","92,054","128,553","112,927","790,494"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,"EU industry, commerce and public corporations","18,856",0,"146,518","107,349","751,449"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU (excluding UK) other,0,0,"17,849","12,749","89,245"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU industry commerce and public corporations,"74,477","220,359","231,828","207,711","1,453,979"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,Non-EU other,"4,011","6,230",0,"1,463","10,241"
10001282,University of Northumbria,A,4,"Psychology, Psychiatry and Neuroscience",,,,Total income,"791,327","702,911","878,327","840,839","5,885,876"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","56,811","184,839","319,546","262,769","1,839,383"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"11,033","7,881","55,168"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","1,732","5,990","110,347","79,922","559,460"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,"22,227","41,045","32,493","227,454"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,UK other sources,0,610,"51,802","37,088","259,620"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,"23,944","17,103","119,723"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"8,307","5,933","41,537"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Non-EU other,"-12,208","28,147","52,879","40,047","280,335"
10001282,University of Northumbria,B,11,Computer Science and Informatics,,,,Total income,"46,335","241,813","618,906","483,240","3,382,680"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","21,768","35,168","21,465","23,466","164,264"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"79,877","67,960","104,443","95,722","670,055"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),0,0,0,0,0
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","260,413","191,717","61,125","108,250","757,755"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,0,0,"47,527","33,948","237,638"
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004797,Nottingham Trent University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations","50,344","20,230","28,904","30,728","215,096"
