Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10006842,University of Liverpool,C,19,Politics and International Studies,,,,UK other sources,0,0,210,150,"1,050"
10006842,University of Liverpool,C,19,Politics and International Studies,,,,EU government bodies,"15,390",0,-601,"1,769","12,385"
10006842,University of Liverpool,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10006842,University of Liverpool,C,19,Politics and International Studies,,,,EU (excluding UK) other,0,0,"21,325","15,232","106,628"
10006842,University of Liverpool,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10006842,University of Liverpool,C,19,Politics and International Studies,,,,Non-EU other,0,0,"9,799","6,999","48,998"
10006842,University of Liverpool,C,19,Politics and International Studies,,,,Total income,"233,491","273,304","198,764","214,373","1,500,615"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","114,443","175,561","214,105","194,361","1,360,530"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"52,440","34,853","33,069","36,091","252,639"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,UK-based charities (other),"21,459","8,531","1,036","5,024","35,173"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","80,324","137,960","75,170","84,876","594,134"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,UK other sources,"2,220",0,"2,850","2,352","16,470"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,EU government bodies,"105,789","39,573","-2,846","18,732","131,128"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,Non-EU other,"9,196","7,009","-1,246","1,424","9,973"
10006842,University of Liverpool,C,20,Social Work and Social Policy,,,,Total income,"385,871","403,487","322,137","342,863","2,400,047"
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","6,000","3,000",0,"1,285","9,000"
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,UK-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,UK-based charities (other),0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"2,200","1,571","11,000"
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,UK other sources,0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,EU government bodies,0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,EU-based charities (open competitive process),0,0,"4,200","3,000","21,000"
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,EU (excluding UK) other,0,0,"1,600","1,142","8,000"
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,Non-EU other,0,0,0,0,0
10003956,Liverpool Hope University,C,14,Geography and Environmental Studies,,,,Total income,"6,000","3,000","8,000","7,000","49,000"
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,200,142,"1,000"
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,UK-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,UK-based charities (other),0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,UK other sources,0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,EU government bodies,0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,EU (excluding UK) other,0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,Non-EU other,0,0,0,0,0
10003956,Liverpool Hope University,C,19,Politics and International Studies,,,,Total income,0,0,200,142,"1,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,600,428,"3,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),0,"6,000","4,800","4,285","30,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,UK-based charities (other),"2,000","2,000","1,800","1,857","13,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"7,000","5,400","4,857","34,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations",0,"2,000","140,800","100,857","706,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,UK other sources,"4,000",0,200,714,"5,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,EU government bodies,0,"8,000","17,200","13,428","94,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,400,285,"2,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,Non-EU other,0,0,"2,400","1,714","12,000"
10003956,Liverpool Hope University,C,20,Social Work and Social Policy,,,,Total income,"6,000","25,000","173,600","128,428","899,000"
10003956,Liverpool Hope University,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,000","3,000",600,"1,285","9,000"
10003956,Liverpool Hope University,C,23,Education,,,,UK-based charities (open competitive process),0,0,"10,800","7,714","54,000"
10003956,Liverpool Hope University,C,23,Education,,,,UK-based charities (other),"6,000","37,000","11,600","14,428","101,000"
10003956,Liverpool Hope University,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","6,000","5,000","4,200","4,571","32,000"
10003956,Liverpool Hope University,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,600,428,"3,000"
10003956,Liverpool Hope University,C,23,Education,,,,"UK industry, commerce and public corporations","34,000","2,000","2,800","7,142","50,000"
10003956,Liverpool Hope University,C,23,Education,,,,UK other sources,"36,000","6,000","12,200","14,714","103,000"
10003956,Liverpool Hope University,C,23,Education,,,,EU government bodies,0,0,0,0,0
10003956,Liverpool Hope University,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003956,Liverpool Hope University,C,23,Education,,,,EU (excluding UK) other,0,0,800,571,"4,000"
10003956,Liverpool Hope University,C,23,Education,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003956,Liverpool Hope University,C,23,Education,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003956,Liverpool Hope University,C,23,Education,,,,Non-EU other,0,0,"2,400","1,714","12,000"
10003956,Liverpool Hope University,C,23,Education,,,,Total income,"85,000","53,000","46,000","52,571","368,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","175,000","358,000","399,808","361,720","2,532,040"
10003957,Liverpool John Moores University,B,12,Engineering,,,,UK-based charities (open competitive process),"7,000","10,000","31,800","25,142","176,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,UK-based charities (other),0,0,"27,400","19,571","137,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,"UK central government bodies/local authorities, health and hospital authorities","221,000","280,000","154,630","182,021","1,274,151"
10003957,Liverpool John Moores University,B,12,Engineering,,,,UK central government tax credits for research and development expenditure,0,0,"16,800","12,000","84,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,"UK industry, commerce and public corporations","3,000","43,000","54,600","45,571","319,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,UK other sources,"12,000",0,0,"1,714","12,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,EU government bodies,"241,000","173,000","701,800","560,428","3,923,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,B,12,Engineering,,,,"EU industry, commerce and public corporations",0,"4,000","7,000","5,571","39,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,EU (excluding UK) other,0,0,"1,800","1,285","9,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,Non-EU-based charities (open competitive process),0,"6,000","4,800","4,285","30,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,Non-EU industry commerce and public corporations,"68,000","45,000","11,400","24,285","170,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,Non-EU other,"19,000","9,000","18,800","17,428","122,000"
10003957,Liverpool John Moores University,B,12,Engineering,,,,Total income,"746,000","928,000","1,430,638","1,261,027","8,827,191"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","35,000","86,000","13,600","27,000","189,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,UK-based charities (open competitive process),"34,000","2,693","41,878","35,155","246,086"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,UK-based charities (other),0,"65,000","6,600","14,000","98,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,"UK central government bodies/local authorities, health and hospital authorities","217,000","369,000","138,000","182,285","1,276,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,UK central government tax credits for research and development expenditure,0,0,"20,000","14,285","100,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,"UK industry, commerce and public corporations","141,000","295,000","137,400","160,428","1,123,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,UK other sources,"88,000",0,0,"12,571","88,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,EU government bodies,"157,000","652,000","394,200","397,142","2,780,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,"EU industry, commerce and public corporations",0,0,"25,600","18,285","128,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,Non-EU industry commerce and public corporations,0,0,400,285,"2,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,Non-EU other,"36,000","35,000","23,400","26,857","188,000"
10003957,Liverpool John Moores University,C,13,"Architecture, Built Environment and Planning",,,,Total income,"708,000","1,504,693","801,078","888,298","6,218,086"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"2,000","1,428","10,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),0,"2,000","5,800","4,428","31,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,UK-based charities (other),0,0,0,0,0
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","4,000","1,000",200,857,"6,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,UK other sources,0,0,200,142,"1,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,EU government bodies,0,0,"314,400","224,571","1,572,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),0,"1,000",0,142,"1,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,0,0,400,285,"2,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,Non-EU other,0,0,200,142,"1,000"
10003957,Liverpool John Moores University,C,17,Business and Management Studies,,,,Total income,"4,000","4,000","323,200","232,000","1,624,000"
10003957,Liverpool John Moores University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","30,000","68,000","5,800","18,142","127,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK-based charities (open competitive process),0,0,"50,400","36,000","252,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK-based charities (other),0,0,"3,400","2,428","17,000"
10003957,Liverpool John Moores University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities","33,000","4,000","21,200","20,428","143,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,"UK industry, commerce and public corporations","2,000","7,000",200,"1,428","10,000"
10003957,Liverpool John Moores University,C,18,Law,,,,UK other sources,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,EU government bodies,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Non-EU other,0,0,0,0,0
10003957,Liverpool John Moores University,C,18,Law,,,,Total income,"65,000","79,000","81,000","78,428","549,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","58,000","25,000","19,277","25,626","179,385"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"13,000",0,400,"2,142","15,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,UK-based charities (other),0,"33,000",0,"4,714","33,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","23,000","-8,000","103,400","76,000","532,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations",0,"1,000",0,142,"1,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,UK other sources,0,"3,000",0,428,"3,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,EU government bodies,0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,"3,000",0,428,"3,000"
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,Non-EU other,0,0,0,0,0
10003957,Liverpool John Moores University,C,20,Social Work and Social Policy,,,,Total income,"94,000","57,000","123,077","109,483","766,385"
10003957,Liverpool John Moores University,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"6,000","1,800","2,142","15,000"
10003957,Liverpool John Moores University,C,23,Education,,,,UK-based charities (open competitive process),"5,000","11,000","3,000","4,428","31,000"
10003957,Liverpool John Moores University,C,23,Education,,,,UK-based charities (other),"18,000","45,000","15,600","20,142","141,000"
10003957,Liverpool John Moores University,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","6,000","17,000","8,000","9,000","63,000"
10003957,Liverpool John Moores University,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,-200,-142,"-1,000"
10003957,Liverpool John Moores University,C,23,Education,,,,"UK industry, commerce and public corporations",0,"8,000",0,"1,142","8,000"
10003957,Liverpool John Moores University,C,23,Education,,,,UK other sources,"23,000",0,"2,000","4,714","33,000"
10003957,Liverpool John Moores University,C,23,Education,,,,EU government bodies,"4,000",0,0,571,"4,000"
10003957,Liverpool John Moores University,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10003957,Liverpool John Moores University,C,23,Education,,,,EU (excluding UK) other,0,0,0,0,0
10003957,Liverpool John Moores University,C,23,Education,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10003957,Liverpool John Moores University,C,23,Education,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10003957,Liverpool John Moores University,C,23,Education,,,,Non-EU other,0,0,0,0,0
10003957,Liverpool John Moores University,C,23,Education,,,,Total income,"56,000","87,000","30,200","42,000","294,000"
10007769,London Business School,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","383,000","393,000","402,758","398,541","2,789,792"
10007769,London Business School,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),0,0,"50,600","36,142","253,000"
10007769,London Business School,C,17,Business and Management Studies,,,,UK-based charities (other),"93,000","249,000","53,200","86,857","608,000"
10007769,London Business School,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"29,364","20,974","146,822"
10007769,London Business School,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007769,London Business School,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007769,London Business School,C,17,Business and Management Studies,,,,UK other sources,0,0,0,0,0
10007769,London Business School,C,17,Business and Management Studies,,,,EU government bodies,"1,076,000","924,000","1,294,316","1,210,226","8,471,582"
10007769,London Business School,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007769,London Business School,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations","9,000","32,000",800,"6,428","45,000"
10007769,London Business School,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,0,"13,200","9,428","66,000"
10007769,London Business School,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007769,London Business School,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,0,0,"1,274",910,"6,371"
10007769,London Business School,C,17,Business and Management Studies,,,,Non-EU other,"16,000","10,000","104,615","78,439","549,076"
10007769,London Business School,C,17,Business and Management Studies,,,,Total income,"1,577,000","1,608,000","1,950,128","1,847,949","12,935,643"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","36,000","21,000",0,"8,142","57,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),"5,000","2,000",0,"1,000","7,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,UK-based charities (other),"2,000","1,000","3,600","3,000","21,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","24,000","40,000","3,200","11,428","80,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations","-4,000",0,0,-571,"-4,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,UK other sources,"26,000",0,0,"3,714","26,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,EU government bodies,"49,000","19,000","8,800","16,000","112,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations",0,"2,000","2,200","1,857","13,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,EU (excluding UK) other,"3,000",0,0,428,"3,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),"9,000","6,000",0,"2,142","15,000"
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,Non-EU other,0,0,0,0,0
10004048,London Metropolitan University,C,17,Business and Management Studies,,,,Total income,"150,000","91,000","17,800","47,142","330,000"
10004048,London Metropolitan University,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,UK-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,UK-based charities (other),0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,UK other sources,0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,EU government bodies,"-56,000","376,000","56,200","85,857","601,000"
10004048,London Metropolitan University,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,EU (excluding UK) other,0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,Non-EU other,0,0,0,0,0
10004048,London Metropolitan University,C,23,Education,,,,Total income,"-56,000","376,000","56,200","85,857","601,000"
10004063,LSE,C,14,Geography and Environmental Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,225,847","1,206,373","1,399,549","1,347,138","9,429,967"
10004063,LSE,C,14,Geography and Environmental Studies,,,,UK-based charities (open competitive process),0,0,"62,220","44,443","311,102"
10004063,LSE,C,14,Geography and Environmental Studies,,,,UK-based charities (other),0,0,"58,096","41,497","290,480"
10004063,LSE,C,14,Geography and Environmental Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"139,236","99,454","696,181"
10004063,LSE,C,14,Geography and Environmental Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10004063,LSE,C,14,Geography and Environmental Studies,,,,"UK industry, commerce and public corporations","3,524","5,312","69,723","51,064","357,452"
10004063,LSE,C,14,Geography and Environmental Studies,,,,UK other sources,0,0,"94,457","67,469","472,288"
10004063,LSE,C,14,Geography and Environmental Studies,,,,EU government bodies,"845,396","573,754","386,808","479,027","3,353,193"
10004063,LSE,C,14,Geography and Environmental Studies,,,,EU-based charities (open competitive process),"10,298","29,174","1,764","6,898","48,292"
10004063,LSE,C,14,Geography and Environmental Studies,,,,"EU industry, commerce and public corporations",0,"10,456","39,217","29,505","206,541"
10004063,LSE,C,14,Geography and Environmental Studies,,,,EU (excluding UK) other,"150,819","3,690","60,980","65,630","459,413"
10004063,LSE,C,14,Geography and Environmental Studies,,,,Non-EU-based charities (open competitive process),"7,560","131,048","55,980","59,787","418,510"
10004063,LSE,C,14,Geography and Environmental Studies,,,,Non-EU industry commerce and public corporations,"13,067","3,690","4,575","5,662","39,635"
10004063,LSE,C,14,Geography and Environmental Studies,,,,Non-EU other,"2,271,074","2,658,579","2,517,018","2,502,106","17,514,746"
10004063,LSE,C,14,Geography and Environmental Studies,,,,Total income,"4,527,585","4,622,076","4,889,627","4,799,685","33,597,800"
10004063,LSE,C,16,Economics and Econometrics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,923,098","2,286,376","2,062,426","2,074,515","14,521,607"
